Participant: IP
Session Start: 8/7/2025 12:18:52 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
21             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0001595467330.999322593    2.29789782     -0.00409239531 0.971374273    2.32774162     -0.0126716793  0.817343771    2.47972751     109.893524     110.378281     5700           Hit            -1704654535    0.033143308    0.77057755     2.54669476     -0.0342524052  0.81367296     2.51227045     -1             0              0              0              0              0              0
22             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00376391411  0.997832417    2.29995513     -0.0005626380440.969099343    2.32864285     -0.00586870313 0.796722472    2.50253272     113.725822     114.164032     6000           Hit            -1704654534    -0.0178775843  0.816016376    2.49729943     -0.00153652881 0.791846275    2.51075244     -1             0              0              0              0              0              0
23             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00269779563  0.999246061    2.29804468     -0.0199197233  1.02128935     2.3053484      -0.21356532    1.18473303     2.42960691     117.888054     118.298744     6300           Hit            -1704654533    -0.235632807   1.23158765     2.4059701      -0.178313002   1.20101333     2.40773726     -1             0              0              0              0              0              0
24             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000848278403 1.00025296     2.29880667     -0.029550761   1.02472353     2.30563378     -0.184920222   1.18972635     2.373528       121.456718     121.986244     6600           Hit            -1704654532    -0.202083811   1.23535061     2.39709592     -0.191355497   1.22002971     2.35957074     -1             0              0              0              0              0              0
25             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   1.04308128E-06 1.00007272     2.29740548     -0.0221078992  1.02494228     2.29802346     -0.188107401   1.18415511     2.387537       125.384949     125.768188     6900           Hit            -1704654531    -0.176231325   1.21166968     2.43032694     -0.19017671    1.21386933     2.40999866     -1             0              0              0              0              0              0
26             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000568732619 0.998224497    2.30027342     0.0276595503   1.02601111     2.30669856     0.197905049    1.21513474     2.4076643      129.442398     130.062225     7200           Hit            -1704654530    0.19194898     1.15961075     2.38269377     0.195318803    1.18442941     2.44049096     -1             0              0              0              0              0              0
27             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -8.70376825E-050.998001218    2.30268288     0              0              0              0              0              0              133.548126     133.548126     7200           Invalid Start  -1704654528    0.0139236553   0.764776289    2.49560785     -0.0126705365  0.811868668    2.53629804     -1             0              0              0              0              0              0
28             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00109310448  0.998236239    2.29996204     0.0277488083   1.02336526     2.30479407     0.20666115     1.20164633     2.39815187     136.873291     137.343414     7500           Hit            -1704654528    0.182477206    1.22881949     2.41019702     0.191066876    1.18290627     2.36374378     -1             0              0              0              0              0              0
29             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -3.85642052E-050.997467458    2.30036449     -0.02089414    1.01997471     2.30587769     -0.196355939   1.19305658     2.42083669     140.860092     141.358551     7800           Hit            -1704654527    -0.217510641   1.21397674     2.35854006     -0.22102809    1.17514181     2.37039256     -1             0              0              0              0              0              0
30             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000764533877 0.999156952    2.2984271      0.0217392892   0.976953328    2.30006075     0.190020457    0.807252526    2.4049449      144.589539     145.228668     8100           Hit            -1704654526    0.221575454    0.793359518    2.44171643     0.158684909    0.796628475    2.40436411     -1             0              0              0              0              0              0
