Participant: IP
Session Start: 10/17/2025 1:22:38 PM
Trial	ConditionID	TargetX	TargetY	TargetZ	PenaltyX	PenaltyY	PenaltyZ	StartX	StartY	StartZ	ScaleX	ScaleY	ScaleZ	CtrlStartX	CtrlStartY	CtrlStartZ	MoveStartX	MoveStartY	MoveStartZ	EndX	EndY	EndZ	StartTime	EndTime	Score	Result	TargetSeed	TargetFirstX	TargetFirstY	TargetFirstZ	TargetLastX	TargetLastY	TargetLastZ	PenaltySeed	PenaltyFirstX	PenaltyFirstY	PenaltyFirstZ	PenaltyLastX	PenaltyLastY	PenaltyLastZ
38	0	-0.100000001	0.899999976	2.44142151	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.000485956669	0.998729408	2.29604387	-0.0217329264	0.984755278	2.32769775	-0.100252539	0.893472195	2.44138789	184.367706	184.636566	9400	Hit	920254594	-0.121895537	0.907720268	2.44993138	-0.0821221694	0.917562246	2.42786002	-1	0	0	0	0	0	0
39	21	0	1.10000002	2.47320533	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.0012011379	0.999068797	2.29731989	-0.00595960021	1.02134418	2.31890631	-0.00690916181	1.10590339	2.46065521	187.899155	188.502884	9700	Hit	920254595	0.0183124561	1.10760438	2.45802259	0.0110949324	1.10260653	2.455194	-1	0	0	0	0	0	0
40	3	0	0.899999976	2.47320533	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.000634655356	0.999911964	2.29938841	-0.00159052014	0.981970847	2.33547926	0.00436928868	0.889865696	2.47723198	191.590012	191.905685	10000	Hit	920254596	0.0274064988	0.8980937	2.46420312	-0.020216791	0.907908142	2.46741962	-1	0	0	0	0	0	0
41	3	0	0.899999976	2.47320533	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00142915547	0.99956876	2.29963827	0.00317764282	0.987482488	2.32741189	-1.15633011E-05	0.90673697	2.47220397	206.198868	206.617432	10300	Hit	920254597	0.00448872987	0.905989707	2.48620009	0.00320729031	0.887969494	2.45254564	-1	0	0	0	0	0	0
42	15	0.100000001	1	2.47320533	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.000308141112	1.00059807	2.30065536	0.0206004679	1.01112509	2.33124375	0.0936983824	0.997201502	2.46848869	209.947571	210.386444	10600	Hit	920254598	0.104954079	0.974705338	2.47088695	0.0976817682	1.02008152	2.4930222	-1	0	0	0	0	0	0
43	19	-0.100000001	1.10000002	2.44142151	-0.600000024	1.10000002	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000567615032	0.997902751	2.30285835	-0.0254518688	1.01285553	2.32611227	-0.0892324746	1.09759235	2.46145201	213.709732	214.052444	10900	Hit	920254599	-0.0951763093	1.12625408	2.44733405	-0.105633341	1.09160769	2.44922972	919998550	-0.686331451	0.723254561	2.4425199	-0.389734268	0.751997232	2.45948696
44	9	-0.100000001	1	2.47320533	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00208176672	0.998589694	2.29869056	-0.0186742842	1.00217295	2.33078194	-0.0930269957	1.00137806	2.47609138	217.297821	217.718567	11200	Hit	920254600	-0.116380081	0.988390267	2.45138884	-0.106170751	0.999376535	2.47506189	-1	0	0	0	0	0	0
45	11	-0.100000001	1	2.47320533	0.400000006	1	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00051830709	0.997107804	2.30170155	-0.0240987241	0.994630575	2.32752132	-0.1030294	0.9957394	2.47236729	220.786758	221.262711	11500	Hit	920254601	-0.105792135	1.02643263	2.48612404	-0.0816586912	0.985242069	2.47767282	919998551	0.681055903	0.584524751	2.46480012	0.486934751	0.516864657	2.45411253
46	24	0.100000001	1.10000002	2.44142151	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000111296773	0.998455763	2.30336285	0.0180697292	1.02420747	2.3161428	0.100174516	1.09651232	2.44050312	224.505096	224.976425	11800	Hit	920254602	0.104210749	1.08037031	2.46280622	0.106288753	1.09588909	2.44599128	-1	0	0	0	0	0	0
47	26	0.100000001	1.10000002	2.44142151	0.600000024	1.10000002	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000286519527	0.997547567	2.29917812	0.0200110227	1.01897752	2.31736326	0.0971803665	1.10499465	2.45236349	228.347046	228.704193	12100	Hit	920254603	0.0788221806	1.10934925	2.43608451	0.097732015	1.1296922	2.43939567	919998551	0.881055951	0.684524775	2.4330163	0.686934769	0.616864681	2.42232871
48	7	0.100000001	0.899999976	2.44142151	-0.400000006	0.899999976	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00190886855	0.996592581	2.30200529	0.0188153535	0.978685141	2.3256495	0.109655187	0.894314468	2.43826008	231.973267	232.345245	12400	Hit	920254604	0.101487912	0.89986074	2.44516373	0.0905933753	0.890529096	2.42957878	919998550	-0.486331433	0.523254514	2.4425199	-0.189734265	0.551997185	2.45948696
49	20	-0.100000001	1.10000002	2.44142151	0.400000006	1.10000002	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-4.11570072E-05	0.997778594	2.30000162	-0.0230887532	1.02191234	2.31266713	-0.103109539	1.09957814	2.44574523	235.709839	236.15036	12700	Hit	920254605	-0.103667296	1.09671366	2.43535328	-0.124647364	1.08847106	2.4293375	919998551	0.681055903	0.684524775	2.4330163	0.486934751	0.616864681	2.42232871
50	8	0.100000001	0.899999976	2.44142151	0.600000024	0.899999976	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000446811318	0.999096274	2.30014586	0.013253361	0.982025325	2.32594824	0.0899723768	0.894588828	2.44070315	239.314316	239.680969	13000	Hit	920254606	0.121088251	0.913459837	2.44839239	0.0803599283	0.918883741	2.43844914	919998551	0.881055951	0.484524727	2.4330163	0.686934769	0.416864634	2.42232871
51	24	0.100000001	1.10000002	2.44142151	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000841706991	0.997986197	2.30053377	0.0276296139	1.03151762	2.320508	0.100559354	1.10029626	2.43509245	254.741638	255.02739	13300	Hit	920254607	0.102771446	1.07926238	2.45623708	0.112097487	1.10751998	2.43256116	-1	0	0	0	0	0	0
52	17	0.100000001	1	2.47320533	0.600000024	1	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000408902764	0.999603868	2.29926753	0.0203991532	1.00653827	2.32295632	0.0930185914	0.998397946	2.46275783	257.955261	258.428345	13600	Hit	920254608	0.106075503	1.01910317	2.46770191	0.100902677	1.01145136	2.49649549	919998551	0.881055951	0.584524751	2.46480012	0.686934769	0.516864657	2.45411253
53	5	0	0.899999976	2.47320533	0.5	0.899999976	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.00131304562	0.998729885	2.29867649	-0.00366511941	0.980539083	2.32316828	-0.0120758414	0.885625362	2.45653582	261.498169	261.929321	13900	Hit	920254609	-0.003116671	0.889225602	2.48733473	-0.0122893834	0.922354281	2.47429705	919998551	0.781055927	0.484524727	2.46480012	0.586934745	0.416864634	2.45411253
54	2	-0.100000001	0.899999976	2.44142151	0.400000006	0.899999976	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.00101301074	0.999134302	2.30105162	-0.0207434595	0.983323693	2.31852627	-0.0983422399	0.895552099	2.4453156	265.015228	265.47171	13700	Hit Both	920254610	-0.101359934	0.903072834	2.43357301	-0.0827514455	0.902447104	2.45255947	919998551	0.681055903	0.484524727	2.4330163	0.486934751	0.416864634	2.42232871
55	13	0	1	2.50000024	-0.5	1	2.50000024	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000758975744	0.998664439	2.30229831	0.00369337201	1.0063628	2.3354826	0.00632607937	0.998370528	2.48849154	268.734985	269.218628	14000	Hit	920254611	0.0192794688	0.997321367	2.50257373	0.00527717313	0.989590287	2.51291466	919998550	-0.586331427	0.623254538	2.50109863	-0.289734244	0.651997209	2.51806569
56	20	-0.100000001	1.10000002	2.44142151	0.400000006	1.10000002	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000249519944	0.9978894	2.30051517	-0.0234741867	1.01886535	2.31163335	-0.105485171	1.09645045	2.45683813	272.445374	273.004669	14300	Hit	920254612	-0.103254184	1.09853292	2.43794394	-0.110760853	1.092695	2.44465423	919998551	0.681055903	0.684524775	2.4330163	0.486934751	0.616864681	2.42232871
57	12	0	1	2.50000024	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000827103853	0.996872842	2.3020134	-0.00117000937	1.00184751	2.3361249	0.000710874796	0.993594348	2.49329877	276.464325	276.904877	14600	Hit	920254613	0.0079627391	1.02381468	2.48865294	-0.0076649948	1.01087058	2.48936915	-1	0	0	0	0	0	0
58	12	0	1	2.50000024	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000486969948	1.00000989	2.29720259	0.00194329023	1.008147	2.33158422	-0.00140553713	0.996475279	2.50001407	280.112488	280.631409	14900	Hit	920254614	-0.00523364684	0.982946157	2.51459265	-0.00365852821	1.02603459	2.50592113	-1	0	0	0	0	0	0
59	0	-0.100000001	0.899999976	2.44142151	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.00148870051	0.999403	2.29895449	-0.0179749727	0.982660949	2.32229662	-0.100847721	0.90034014	2.4290781	283.868958	284.282806	15200	Hit	920254615	-0.0905041397	0.880556405	2.43712711	-0.112955369	0.889748394	2.44022846	-1	0	0	0	0	0	0
60	19	-0.100000001	1.10000002	2.44142151	-0.600000024	1.10000002	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00135357678	0.997938871	2.30373669	-0.0167535543	1.02302718	2.31861782	-0.0897351205	1.08470941	2.45928121	287.738983	288.135529	15500	Hit	920254616	-0.12386395	1.09251463	2.44404984	-0.100880809	1.0855695	2.45612812	919998550	-0.686331451	0.723254561	2.4425199	-0.389734268	0.751997232	2.45948696
61	16	0.100000001	1	2.47320533	-0.400000006	1	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00160248578	0.998458743	2.30088162	0.0262650996	1.0115546	2.31645131	0.105904281	1.00053167	2.47174549	302.875031	303.330811	15800	Hit	920254617	0.0940211415	1.00357521	2.46200252	0.0807715505	1.00282884	2.45994997	919998550	-0.486331433	0.623254538	2.47430372	-0.189734265	0.651997209	2.49127078
62	26	0.100000001	1.10000002	2.44142151	0.600000024	1.10000002	2.44142151	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.000117793679	0.998407602	2.30376911	0.0173021257	1.02915704	2.32564545	0.0959172249	1.10567176	2.44028401	306.284332	306.610046	16100	Hit	920254618	0.109464921	1.12295413	2.45368934	0.107965037	1.08837354	2.42488956	919998551	0.881055951	0.684524775	2.4330163	0.686934769	0.616864681	2.42232871
63	13	0	1	2.50000024	-0.5	1	2.50000024	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.000606968999	0.998927057	2.2999959	0.00482237339	1.00626183	2.33629417	0.0104048848	0.992101967	2.50426412	309.826508	310.257507	16400	Hit	920254619	-0.0187729262	1.00842142	2.51598239	0.00917234831	1.02660084	2.50612068	919998550	-0.586331427	0.623254538	2.50109863	-0.289734244	0.651997209	2.51806569
64	9	-0.100000001	1	2.47320533	0	0	0	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.00044952333	0.99902904	2.29915333	-0.0226736963	1.00274861	2.32810545	-0.0982078016	0.992032647	2.4861784	313.28183	313.781128	16700	Hit	920254620	-0.122667596	0.988997161	2.46409225	-0.122316904	1.01130486	2.48703098	-1	0	0	0	0	0	0
65	4	0	0.899999976	2.47320533	-0.5	0.899999976	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-9.35643911E-05	0.998198926	2.29972148	0.00578725338	0.98058641	2.33183956	0.0199503601	0.895095408	2.47038412	316.616669	317.147369	17000	Hit	920254621	-0.000672130496	0.899223149	2.47647095	-0.0195214599	0.88879323	2.47639441	919998550	-0.586331427	0.523254514	2.47430372	-0.289734244	0.551997185	2.49127078
66	10	-0.100000001	1	2.47320533	-0.600000024	1	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.000934168696	0.997782409	2.30295753	-0.0205154717	1.00372386	2.32690215	-0.0858755112	1.00359499	2.46253014	320.516602	320.896637	17300	Hit	920254622	-0.0887840837	1.00765061	2.44864988	-0.0833612233	1.0124588	2.45545387	919998550	-0.686331451	0.623254538	2.47430372	-0.389734268	0.651997209	2.49127078
67	14	0	1	2.50000024	0.5	1	2.50000024	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	0.00125053525	0.998120427	2.30214357	-0.00892567635	1.00598264	2.33182335	-0.0120492578	0.991909683	2.50631022	323.84436	324.368927	17600	Hit	920254623	0.0138474964	0.981881917	2.50406861	0.0206402317	1.01176071	2.50952315	919998551	0.781055927	0.584524751	2.49159503	0.586934745	0.516864657	2.48090744
68	17	0.100000001	1	2.47320533	0.600000024	1	2.47320533	0	1	2.30000019	0.0500000007	0.0500000007	0.0500000007	-0.000859707594	0.998432815	2.29975295	0.0162557364	1.00044692	2.32838678	0.0951255262	0.989316225	2.48754025	327.766388	328.10788	17900	Hit	920254624	0.0808125287	0.98676765	2.45751739	0.113679692	1.02201605	2.46291161	919998551	0.881055951	0.584524751	2.46480012	0.686934769	0.516864657	2.45411253
