Participant: IP
Session Start: 8/4/2025 3:51:07 PM
Trial          ConditionID    TargetX        TargetY        TargetZ        PenaltyX       PenaltyY       PenaltyZ       StartX         StartY         StartZ         ScaleX         ScaleY         ScaleZ         CtrlStartX     CtrlStartY     CtrlStartZ     MoveStartX     MoveStartY     MoveStartZ     EndX           EndY           EndZ           StartTime      EndTime        Score          Result         TargetSeed     TargetFirstX   TargetFirstY   TargetFirstZ   TargetLastX    TargetLastY    TargetLastZ    PenaltySeed    PenaltyFirstX  PenaltyFirstY  PenaltyFirstZ  PenaltyLastX   PenaltyLastY   PenaltyLastZ
11             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0008788853880.99789691     2.30121517     0              0              0              0              0              0              43.4135628     43.4135628     2700           Invalid Start  -1323862251    0.23892425     0.772957623    2.41025352     0.191847369    0.824326694    2.41936731     -1             0              0              0              0              0              0
12             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000539019704 1.00003386     2.29766369     0              0              0              0              0              0              46.6200409     46.6200409     2700           Invalid Start  -1323862250    -0.0167930182  1.18680203     2.50553155     0.0138439406   1.18417978     2.56112576     -1             0              0              0              0              0              0
13             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00101532042  0.998517394    2.29996586     -0.0303787291  0.977743387    2.29905438     -0.193602443   0.795828044    2.41043234     49.8542175     50.3506966     3000           Hit            -1323862250    -0.172489762   0.822461128    2.4171648      -0.190542296   0.823730946    2.3688879      -1             0              0              0              0              0              0
14             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000416174531 0.998969734    2.29888606     0.0273029953   0.975447297    2.30442858     0.196772099    0.807730138    2.40122843     53.3324661     53.8078232     3300           Hit            -1323862249    0.211128414    0.806396365    2.41251731     0.218486205    0.825372696    2.38792205     -1             0              0              0              0              0              0
15             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000562742352 0.998498261    2.29816699     0.0242965221   0.978749931    2.30155945     0.18977347     0.812315583    2.39220023     57.0263138     57.5491142     3600           Hit            -1323862248    0.194588244    0.844373345    2.38966465     0.188159123    0.825564325    2.3647697      -1             0              0              0              0              0              0
16             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -5.87105751E-060.997871816    2.29854941     0.0248230696   1.00297725     2.31672239     0.176393315    0.990919888    2.47766733     60.4461212     60.9864769     3600           Neutral        -1323862247    0.212412432    0.992623568    2.55589366     0.227376521    1.01992357     2.54217696     -1             0              0              0              0              0              0
17             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000682279468 0.999280632    2.29883027     -0.0370722413  0.99652487     2.31331968     -0.173236012   0.99633801     2.48481655     64.0193481     64.5331345     3900           Hit            -1323862246    -0.222393945   0.991557002    2.4955442      -0.244739383   1.00668561     2.54393029     -1             0              0              0              0              0              0
18             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00203965604 1.00000381     2.29754567     0              0              0              0              0              0              67.5638962     67.5638962     3900           Invalid Start  -1323862244    -0.203614995   0.828727722    2.40748906     -0.225422204   0.799599648    2.36889052     -1             0              0              0              0              0              0
19             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0002013891941.00053024     2.29770446     0              0              0              0              0              0              70.3673325     70.3673325     3900           Invalid Start  -1323862243    0.0379731394   1.20738888     2.55129409     -0.00145962019 1.23088288     2.48449469     -1             0              0              0              0              0              0
20             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000225499272 0.999141455    2.30043221     -0.0193433762  0.971307993    2.30853844     -0.174434721   0.822745681    2.37958312     73.4679489     73.9152222     4200           Hit            -1323862243    -0.218231052   0.770132065    2.39085317     -0.188658655   0.80668968     2.42986298     -1             0              0              0              0              0              0
21             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00110849738 1.0006541      2.29739809     0              0              0              0              0              0              88.7903748     88.7903748     4200           Invalid Start  -1323862241    -0.179509506   1.21658862     2.43111038     -0.172648996   1.20262992     2.4168067      -1             0              0              0              0              0              0
22             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -1.01923943E-051.00019872     2.29867005     -0.0001085400580.967908025    2.3111043      -0.00167274475 0.818038523    2.47711205     92.0096054     92.5506668     4500           Hit            -1323862241    -0.00372279179 0.814593792    2.48304272     -0.00149306678 0.780588388    2.55406904     -1             0              0              0              0              0              0
23             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000471919775 1.00099957     2.29711032     0              0              0              0              0              0              97.14431       97.14431       4500           Invalid Start  -1323862239    -0.0283905305  0.809754312    2.5310812      -0.0252860282  0.794424593    2.53794742     -1             0              0              0              0              0              0
24             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0001598000530.998614848    2.29939795     0              0              0              0              0              0              99.6108475     99.6108475     4500           Invalid Start  -1323862238    0.234236896    0.798837364    2.36515784     0.218076259    0.822331607    2.41469598     -1             0              0              0              0              0              0
25             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000322729349 0.998313606    2.29841447     -0.0308944285  1.02303636     2.30252552     -0.187516123   1.18859041     2.40196037     102.414955     102.864517     4800           Hit            -1323862238    -0.227879196   1.21730638     2.385216       -0.188854933   1.18874037     2.44521403     -1             0              0              0              0              0              0
26             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.00114762783 1.00066078     2.2973485      0.0284077674   1.00247908     2.32232285     0.176334321    0.996302247    2.44191694     106.170219     107.118454     4800           Neutral        -1323862237    0.206719756    1.03783572     2.55531502     0.181676552    1.003631       2.49260378     -1             0              0              0              0              0              0
27             8              0.200000003    1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00146363676  0.999720514    2.29887342     0              0              0              0              0              0              110.064201     110.064201     4800           Invalid Start  -1323862235    0.165266752    1.21938121     2.39228392     0.18264313     1.21844471     2.41791105     -1             0              0              0              0              0              0
28             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003373026850.99955833     2.29841852     0.00369952619  0.969327629    2.31126165     0.00228634477  0.808313727    2.47656488     112.99823      113.545654     5100           Hit            -1323862235    -0.0361727104  0.807490647    2.52758217     -0.0212648045  0.77180928     2.54927301     -1             0              0              0              0              0              0
29             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003637522461.00004745     2.29803967     0              0              0              0              0              0              116.500175     116.500175     5100           Invalid Start  -1323862233    0.224924579    0.800269067    2.36074615     0.180596754    0.777522206    2.37509537     -1             0              0              0              0              0              0
30             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00180236995  1.00035048     2.29683185     0.035330236    1.00749755     2.3203752      0.165637523    0.99411279     2.48232555     120.022713     120.500671     5100           Neutral        -1323862233    0.216200635    0.955466688    2.53874826     0.204777196    1.0311358      2.51717734     -1             0              0              0              0              0              0
31             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00126692653  1.00063443     2.29981613     -0.00209933519 1.032166       2.3131609      -0.0107292831  1.18192732     2.49229622     125.39949      125.979866     5400           Hit            -1323862232    -0.0297444891  1.21521997     2.54853153     0.00146192603  1.23495376     2.53182149     -1             0              0              0              0              0              0
32             3              -0.200000003   1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00107488036  0.998536408    2.30179882     -0.0351276994  0.995869696    2.31656647     -0.195760876   0.994553745    2.49382353     131.58786      132.225815     5700           Hit            -1323862231    -0.19168207    0.959397733    2.50783753     -0.206605837   1.01147997     2.55606103     -1             0              0              0              0              0              0
33             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00145547092  0.99857384     2.29973483     -0.00645247102 1.0299679      2.31924176     0.0110020339   1.18255579     2.49906015     136.136948     136.612366     6000           Hit            -1323862230    0.0149324061   1.20438647     2.56566739     0.0140787875   1.18353152     2.50410557     -1             0              0              0              0              0              0
34             6              -0.200000003   1.20000005     2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000662818551 1.00164342     2.29798985     -0.0293559432  1.02691042     2.30369568     -0.183668107   1.19376612     2.41397762     141.224014     141.683792     6300           Hit            -1323862229    -0.197806403   1.17792594     2.35917521     -0.205662131   1.2457689      2.39732409     -1             0              0              0              0              0              0
35             0              -0.200000003   0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0009322315450.997836888    2.30301499     0              0              0              0              0              0              145.693802     145.693802     6300           Invalid Start  -1323862227    -0.230906352   0.780589938    2.40630078     -0.180557236   0.768391371    2.39497161     -1             0              0              0              0              0              0
36             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.000450059772 0.996652901    2.29956818     0.0266612619   0.970318735    2.30466461     0.183543891    0.81463033     2.40474081     149.13913      149.771774     6600           Hit            -1323862227    0.240670994    0.81047225     2.3735981      0.218919635    0.836507797    2.40028691     -1             0              0              0              0              0              0
37             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00262103975  0.999248445    2.29808521     -0.00468254089 1.02565002     2.3117094      -0.0018645227  1.17622626     2.49524927     152.909119     153.310074     6900           Hit            -1323862226    0.0244760271   1.22005832     2.50575733     0.0130992187   1.20247781     2.53083801     -1             0              0              0              0              0              0
38             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0014564693  0.999322295    2.29991674     0.0268668383   1.00107419     2.31901979     0.169778168    0.992890179    2.48294926     156.297867     156.783264     6900           Neutral        -1323862225    0.197248355    1.0119524      2.53485322     0.196363732    1.0166167      2.55867219     -1             0              0              0              0              0              0
39             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00107990205  1.0007199      2.29995084     -0.00469663739 1.00478935     2.33418894     -0.0101488233  0.996261895    2.50131416     159.947479     160.63028      6900           Neutral        -1323862224    0.0251545515   0.974140525    2.59866858     0.00903170463  0.973244309    2.61130834     -1             0              0              0              0              0              0
40             5              0.200000003    1              2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.001448825    0.997993112    2.29927945     0              0              0              0              0              0              163.493622     163.493622     6900           Invalid Start  -1323862222    0.213396922    0.952763081    2.52402878     0.209443077    1.02164125     2.48257303     -1             0              0              0              0              0              0
41             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -8.69333744E-050.998600841    2.29928708     0              0              0              0              0              0              179.80748      179.80748      6900           Invalid Start  -1323862221    0.182118729    0.777556658    2.35977244     0.20295836     0.815423369    2.39451337     -1             0              0              0              0              0              0
42             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00168199837  1.00014925     2.29952002     0.0329018235   0.977299213    2.30644941     0.200169221    0.803979099    2.38416219     182.95076      183.480667     7200           Hit            -1323862221    0.193769157    0.833968103    2.41906691     0.215710983    0.789824605    2.408144       -1             0              0              0              0              0              0
43             7              0              1.20000005     2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00106289983  1.00110996     2.29999185     0.00707419217  1.03965461     2.31401658     -0.00906074047 1.1736145      2.49105215     186.819214     187.499619     7500           Hit            -1323862220    -0.0229884218  1.18040442     2.54248691     -0.00317335851 1.17432654     2.49854326     -1             0              0              0              0              0              0
44             4              0              1              2.5999999      0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   -0.0003527104851.00026143     2.29775453     0              0              0              0              0              0              190.696243     190.696243     7500           Invalid Start  -1323862218    0.0410775207   1.02049804     2.59126711     0.0478706211   0.998407185    2.60427094     -1             0              0              0              0              0              0
45             1              0              0.800000012    2.52360678     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00217579305  0.999746621    2.29851985     0.000762015581 0.971539438    2.31071067     -0.00541394949 0.80648613     2.48509407     193.711227     194.321579     7800           Hit            -1323862218    -0.00252219732 0.795386553    2.55696774     -0.00300410506 0.766137779    2.51649475     -1             0              0              0              0              0              0
46             2              0.200000003    0.800000012    2.39999986     0              0              0              0              1              2.29999995     0.0500000007   0.0500000007   0.0500000007   0.00126603246  0.997272313    2.30042934     0.0288051814   0.984331965    2.30812883     0.21469596     0.797251701    2.40622878     198.543823     199.108902     8100           Hit            -1323862217    0.204943627    0.791152596    2.36248326     0.19806774     0.787188947    2.37885165     -1             0              0              0              0              0              0
